image_id,predicted_class,actual_class,confidence,correct
8_18_s,14,8,0.9815842043240118,False
19_11_s,14,19,0.9780364736910958,False
6_17_s,14,6,0.9776596450575571,False
17_27_s,14,17,0.9767782484779977,False
6_18_s,14,6,0.9763412139962119,False
2_15_s,14,2,0.9761916711602349,False
4_25_s,14,4,0.9743803586942195,False
17_8_s,14,17,0.9740486891278024,False
16_14_s,14,16,0.9736218835376428,False
8_10_s,14,8,0.9722304586507061,False
3_16_s,14,3,0.9722234748881493,False
6_30_s,14,6,0.971613078974706,False
16_15_s,14,16,0.9706287613061667,False
2_12_s,14,2,0.9677555984798887,False
4_7_s,14,4,0.9980354270325117,False
4_8_s,14,4,0.9947221363123355,False
7_21_s,14,7,0.9924173529748798,False
3_14_s,14,3,0.9908595115088885,False
8_6_s,14,8,0.9867653425216076,False
19_4_s,14,19,0.9857575876277092,False
4_9_s,14,4,0.9833693793691067,False
4_5_s,14,4,0.9832659967432928,False
17_26_s,14,17,0.9813817459804022,False
7_22_s,14,7,0.9811725105759296,False
12_9_s,14,12,0.9794432376484158,False
11_3_s,14,11,0.976706288771374,False
7_28_s,14,7,0.9698444722745282,False
18_24_s,14,18,0.9695471897899011,False
11_26_s,14,11,0.9689651697616105,False
6_11_s,14,6,0.9720991729913052,False
19_26_s,14,19,0.963382728871999,False
4_29_s,14,4,0.959370597842675,False
18_29_s,14,18,0.9564715940122801,False
5_20_s,14,5,0.9547549076990589,False
5_21_s,14,5,0.9547337803456044,False
1_11_s,14,1,0.9481402287653007,False
2_28_s,14,2,0.9480744000779943,False
4_28_s,14,4,0.9480565299653789,False
5_10_s,14,5,0.9468833036806431,False
2_18_s,14,2,0.9459175240150575,False
16_16_s,14,16,0.9456472813324852,False
2_7_s,14,2,0.9449394001511514,False
9_30_s,14,9,0.9440070065695446,False
5_29_s,14,5,0.9437436781604653,False
4_22_s,14,4,0.9931651080327946,False
3_20_s,14,3,0.9844676791782123,False
17_15_s,14,17,0.9811916897452518,False
4_1_s,14,4,0.9790217097975967,False
18_17_s,14,18,0.977208235337208,False
2_24_s,14,2,0.9743305627571869,False
12_3_s,14,12,0.9740795698850518,False
15_12_s,14,15,0.9724363488695921,False
17_23_s,14,17,0.9718612002576347,False
4_20_s,14,4,0.9702211040556971,False
17_18_s,14,17,0.9689743734401796,False
2_26_s,14,2,0.966497983358013,False
6_14_s,14,6,0.9647158794209697,False
16_3_s,14,16,0.9625534743043026,False
19_8_s,14,19,0.9609567817070123,False
18_12_s,14,18,0.9875153025517466,False
16_23_s,14,16,0.9761237447105825,False
13_12_s,14,13,0.9744075784973548,False
13_14_s,14,13,0.9651283674812867,False
11_19_s,14,11,0.9598654324319797,False
16_28_s,14,16,0.9595783178008612,False
11_10_s,14,11,0.9586611072236889,False
18_18_s,14,18,0.9541348610994853,False
11_16_s,14,11,0.9529412487091415,False
18_22_s,14,18,0.9501355088364939,False
11_11_s,14,11,0.9483062596564515,False
15_14_s,14,15,0.9415783431757302,False
14_1_s,14,14,0.9397232981196216,True
13_16_s,14,13,0.9378635301800969,False
15_8_s,14,15,0.9361746396214858,False
12_7_s,14,12,0.9942561750700512,False
11_1_s,14,11,0.9862905506037162,False
8_30_s,14,8,0.9786994767427178,False
20_16_s,14,20,0.9735933532109784,False
20_20_s,14,20,0.9723328981926209,False
17_21_s,14,17,0.9704296655726621,False
17_9_s,14,17,0.9617225453870138,False
17_11_s,14,17,0.9605010021012167,False
18_3_s,14,18,0.9602197934216093,False
12_13_s,14,12,0.9568790583331267,False
8_29_s,14,8,0.9554833813238656,False
16_19_s,14,16,0.9554156275507796,False
11_4_s,14,11,0.9547619751246401,False
3_4_s,14,3,0.949565260577703,False
17_14_s,14,17,0.9468317893056849,False
7_26_s,14,7,0.988216384967679,False
15_8_s,14,15,0.9811533811288282,False
15_3_s,14,15,0.9789423565144894,False
18_18_s,14,18,0.9728155465244716,False
11_27_s,14,11,0.9716264722070271,False
15_9_s,14,15,0.9681939058289776,False
11_15_s,14,11,0.9655603437536,False
15_7_s,14,15,0.9640433809241433,False
4_18_s,14,4,0.9625317906466805,False
14_23_s,14,14,0.9623557147525432,True
13_28_s,14,13,0.962144561241243,False
3_11_s,14,3,0.9612657253293484,False
4_4_s,14,4,0.9608061847526553,False
8_17_s,14,8,0.9603814136657417,False
12_11_s,14,12,0.960251242155725,False
8_23_s,14,8,0.9921309132063143,False
8_11_s,14,8,0.9912513709019775,False
3_17_s,14,3,0.9861593049514741,False
4_23_s,14,4,0.9853703923979442,False
16_7_s,14,16,0.984295668476599,False
3_2_s,14,3,0.980890724761417,False
20_12_s,14,20,0.9794967578590794,False
14_6_s,14,14,0.9791629558803988,True
7_17_s,14,7,0.9786888075980928,False
17_17_s,14,17,0.978152426280419,False
17_20_s,14,17,0.9776731074796224,False
20_13_s,14,20,0.9775471062377769,False
4_24_s,14,4,0.9763244526028512,False
6_24_s,14,6,0.9761294218100645,False
6_2_s,14,6,0.9757282717402089,False
5_11_s,14,5,0.9837017220544111,False
1_18_s,14,1,0.9801371282824426,False
17_3_s,14,17,0.9786733821020321,False
2_5_s,14,2,0.971057664459825,False
19_10_s,14,19,0.9696326678852394,False
1_19_s,14,1,0.968864089383253,False
1_23_s,14,1,0.9678039182296007,False
16_2_s,14,16,0.9672447863179917,False
5_16_s,14,5,0.9651777040214273,False
1_14_s,14,1,0.9649887824744726,False
14_7_s,14,14,0.9625139871788945,True
5_13_s,14,5,0.9595873458989111,False
14_8_s,14,14,0.9569850355700823,True
4_13_s,14,4,0.9566350788847929,False
4_26_s,14,4,0.9557063355520277,False
6_2_s,14,6,0.9947634427116555,False
6_23_s,14,6,0.9919765549453718,False
17_13_s,14,17,0.9904274261042546,False
7_23_s,14,7,0.9836500909750066,False
6_24_s,14,6,0.9798010756428466,False
18_25_s,14,18,0.9793284416327852,False
20_12_s,14,20,0.9792093502641646,False
14_4_s,14,14,0.9791629558803988,True
8_11_s,14,8,0.9777350905996987,False
11_14_s,14,11,0.9777202236454884,False
4_24_s,14,4,0.97632890418312,False
8_23_s,14,8,0.9762524185611955,False
7_15_s,14,7,0.9758850376968519,False
16_4_s,14,16,0.9754456520878017,False
16_7_s,14,16,0.9753268454373212,False
14_8_s,14,14,0.9936062277537084,True
1_18_s,14,1,0.9816273292514246,False
1_14_s,14,1,0.9747244285477527,False
9_28_s,14,9,0.9745892057567108,False
1_10_s,14,1,0.9730238470327162,False
9_29_s,14,9,0.9723649081535034,False
5_2_s,14,5,0.9717757610428054,False
19_21_s,14,19,0.9703492874088372,False
19_30_s,14,19,0.9688535211837146,False
5_28_s,14,5,0.9686635285765648,False
19_10_s,14,19,0.9681910804970199,False
4_10_s,14,4,0.9677124724237963,False
2_23_s,14,2,0.9657981537215178,False
5_16_s,14,5,0.9655705341797334,False
14_19_s,14,14,0.9641237176464301,True
14_7_s,14,14,0.9936062277537084,True
9_28_s,14,9,0.980681665709168,False
5_2_s,14,5,0.9775624424778558,False
1_18_s,14,1,0.9757492542768337,False
9_29_s,14,9,0.9750352807794843,False
1_10_s,14,1,0.9749941931928099,False
1_14_s,14,1,0.9736007818608289,False
19_21_s,14,19,0.9726609876267835,False
19_30_s,14,19,0.9711073015100845,False
5_28_s,14,5,0.9697867977717688,False
2_23_s,14,2,0.9681441523893205,False
14_19_s,14,14,0.9661752382686648,True
14_17_s,14,14,0.9661531920016049,True
4_10_s,14,4,0.9657134668671778,False
3_1_s,14,3,0.9648161104358564,False
11_16_s,14,11,0.9630574586208637,False
13_16_s,14,13,0.9620878156915158,False
13_11_s,14,13,0.9603595009508259,False
12_5_s,14,12,0.9586019633299289,False
13_13_s,14,13,0.9554954136216877,False
9_1_s,14,9,0.9509141232792387,False
14_14_s,14,14,0.9493874721395195,True
12_26_s,14,12,0.9492496102379898,False
12_17_s,14,12,0.9478786880054099,False
5_18_s,14,5,0.9466923700695097,False
11_10_s,14,11,0.9466691068353337,False
16_23_s,14,16,0.9459709872441548,False
5_17_s,14,5,0.945760695574601,False
15_14_s,14,15,0.9453174516822918,False
9_3_s,14,9,0.9448070535442558,False
8_22_s,15,8,0.9899765484657014,False
15_2_s,15,15,0.9885334839109662,True
18_28_s,15,18,0.9876926949609727,False
3_18_s,15,3,0.9867545914705287,False
15_11_s,15,15,0.9844061558956642,True
7_12_s,15,7,0.9793124101520991,False
12_18_s,15,12,0.9789948982135838,False
11_29_s,15,11,0.978934748499249,False
7_29_s,15,7,0.9788450051226489,False
8_24_s,15,8,0.9722495891336196,False
18_21_s,15,18,0.972104860117234,False
16_24_s,15,16,0.9712760167837259,False
13_19_s,15,13,0.9706768835760673,False
12_33_s,15,12,0.9705800990231455,False
8_5_s,15,8,0.9686568217898103,False
12_18_s,15,12,0.9942946968009599,False
7_29_s,15,7,0.9927402553988296,False
15_10_s,15,15,0.9844061558956642,True
12_33_s,15,12,0.9841817370608057,False
15_2_s,15,15,0.9835037981347088,True
3_18_s,15,3,0.9829503968301039,False
8_5_s,15,8,0.9824953130566416,False
15_24_s,15,15,0.981274298331758,True
18_28_s,15,18,0.98125469860239,False
7_12_s,15,7,0.9806618038934246,False
16_24_s,15,16,0.977513796201039,False
11_29_s,15,11,0.9762958962121137,False
8_22_s,15,8,0.9758425408320353,False
6_19_s,15,6,0.9754516239602994,False
7_9_s,15,7,0.9751845287512605,False
17_15_s,15,17,0.9848731345679322,False
16_3_s,15,16,0.9832625005288548,False
11_2_s,15,11,0.9818439206117454,False
3_28_s,15,3,0.9796166881837214,False
17_12_s,15,17,0.9746815314054891,False
14_29_s,15,14,0.9724363488695921,False
12_3_s,15,12,0.9719188826508923,False
4_22_s,15,4,0.9715170453564076,False
18_17_s,15,18,0.9712679772502133,False
4_1_s,15,4,0.9709122842358184,False
18_13_s,15,18,0.9699717530352088,False
19_12_s,15,19,0.9667172916618525,False
19_1_s,15,19,0.9637645175854672,False
3_20_s,15,3,0.9630383764821381,False
17_18_s,15,17,0.9611140947897393,False
12_4_s,15,12,0.9916942659890472,False
8_14_s,15,8,0.9894766640628715,False
12_2_s,15,12,0.9847284960894076,False
11_30_s,15,11,0.9818570868582426,False
18_20_s,15,18,0.981641211997124,False
11_15_s,15,11,0.9797206384027148,False
3_25_s,15,3,0.9786994576712441,False
15_7_s,15,15,0.9740248700086228,True
11_13_s,15,11,0.9732001763735787,False
15_9_s,15,15,0.9730273907037332,True
16_24_s,15,16,0.9723857857368765,False
12_34_s,15,12,0.9704276569744351,False
15_23_s,15,15,0.9702344912321108,True
9_11_s,15,9,0.9699434170306154,False
4_18_s,15,4,0.9692901377515231,False
14_14_s,15,14,0.986540518635822,False
12_17_s,15,12,0.9702445771354077,False
18_12_s,15,18,0.9493998110008975,False
14_9_s,15,14,0.9453174516822918,False
16_23_s,15,16,0.9439470108478488,False
14_2_s,15,14,0.9415783431757302,False
6_9_s,15,6,0.9392532360843703,False
11_16_s,15,11,0.9386852214065792,False
11_9_s,15,11,0.9351995810077978,False
13_12_s,15,13,0.9348378003814465,False
13_16_s,15,13,0.9342916191373666,False
13_11_s,15,13,0.9338488312945303,False
13_13_s,15,13,0.9315930358574416,False
10_30_s,15,10,0.9298343624756996,False
6_13_s,15,6,0.929061042535432,False
19_16_s,15,19,0.9886026873168579,False
1_21_s,15,1,0.9664792538851432,False
19_27_s,15,19,0.9662519788284731,False
9_30_s,15,9,0.9624418817005734,False
6_15_s,15,6,0.9618275860628785,False
2_18_s,15,2,0.9588943575745172,False
19_26_s,15,19,0.9534499369861582,False
5_12_s,15,5,0.9523371481738314,False
19_18_s,15,19,0.9513182887548062,False
16_15_s,15,16,0.9511522602755959,False
6_11_s,15,6,0.950988246694845,False
4_29_s,15,4,0.9508602498612336,False
5_14_s,15,5,0.9489095339041224,False
19_17_s,15,19,0.9480411075315174,False
1_11_s,15,1,0.9463766271800094,False
10_24_s,15,10,0.9404916433539036,False
10_29_s,15,10,0.9343292914897496,False
10_8_s,15,10,0.9187902331093982,False
11_21_s,15,11,0.9079364980052695,False
11_18_s,15,11,0.9001578167517882,False
10_27_s,15,10,0.8951042210535947,False
13_6_s,15,13,0.8943994713113088,False
10_7_s,15,10,0.8914204760025715,False
13_2_s,15,13,0.8913927960698218,False
10_28_s,15,10,0.8887724159136864,False
6_9_s,15,6,0.8858952516986888,False
10_20_s,15,10,0.8789905048114651,False
13_13_s,15,13,0.8737003602333128,False
5_17_s,15,5,0.8732755426687593,False
13_11_s,15,13,0.8731522937426393,False
7_8_s,15,7,0.9170055481802374,False
13_21_s,15,13,0.9066681824931969,False
13_22_s,15,13,0.8995291532401477,False
10_31_s,15,10,0.8991231313278364,False
5_12_s,15,5,0.8927349794517563,False
16_29_s,15,16,0.8903160879128178,False
15_18_s,15,15,0.8891662473651236,True
13_20_s,15,13,0.8873458006340641,False
19_20_s,15,19,0.8870036628906577,False
11_28_s,15,11,0.8856250329851741,False
19_18_s,15,19,0.877462868914044,False
19_17_s,15,19,0.8766729033495615,False
19_19_s,15,19,0.8738162420821733,False
16_10_s,15,16,0.8678523296529289,False
6_11_s,15,6,0.8676848957019218,False
11_28_s,15,11,0.9367828557607178,False
7_6_s,15,7,0.9348295604805555,False
7_3_s,15,7,0.9195512928319568,False
7_8_s,15,7,0.9135468759916326,False
7_10_s,15,7,0.9128781039062095,False
19_20_s,15,19,0.9093795725286977,False
6_6_s,15,6,0.9088787207712543,False
7_19_s,15,7,0.9088676989547155,False
6_4_s,15,6,0.9071679132950059,False
6_3_s,15,6,0.9054515562067366,False
10_31_s,15,10,0.9050431047586652,False
10_13_s,15,10,0.9019785652438893,False
8_3_s,15,8,0.9001010837594839,False
13_18_s,15,13,0.898250633515034,False
15_19_s,15,15,0.8954882249383813,True
15_21_s,15,15,0.9911951591261882,True
15_20_s,15,15,0.9851910607290683,True
13_3_s,15,13,0.9816285843973739,False
8_16_s,15,8,0.9802494207700236,False
14_22_s,15,14,0.9792256457673454,False
8_27_s,15,8,0.9755459300209907,False
6_4_s,15,6,0.9732403213662026,False
16_5_s,15,16,0.9715395430866637,False
8_12_s,15,8,0.9693698508623231,False
4_13_s,15,4,0.9662897402048024,False
6_29_s,15,6,0.9662052692734509,False
16_2_s,15,16,0.9607603825166926,False
8_15_s,15,8,0.9600611052877567,False
5_13_s,15,5,0.959385742648621,False
11_25_s,15,11,0.9585850754994507,False
17_6_s,15,17,0.9810202994742762,False
19_2_s,15,19,0.9757190437831571,False
3_9_s,15,3,0.9739909084460668,False
8_21_s,15,8,0.9695627637173706,False
17_10_s,15,17,0.9692957983638859,False
19_1_s,15,19,0.9683850374948667,False
2_6_s,15,2,0.9672916411721505,False
17_14_s,15,17,0.9671593746892392,False
3_27_s,15,3,0.9635690645937897,False
2_17_s,15,2,0.9608923731094342,False
2_27_s,15,2,0.9591662116131777,False
6_5_s,15,6,0.9577984231387084,False
19_12_s,15,19,0.9576980996009415,False
6_12_s,15,6,0.9564460157115803,False
6_7_s,15,6,0.9562655751422632,False
15_21_s,15,15,0.9861574952590993,True
15_19_s,15,15,0.9851910607290683,True
13_3_s,15,13,0.9763386223819146,False
11_25_s,15,11,0.9718387466758776,False
14_22_s,15,14,0.9691910291326825,False
4_13_s,15,4,0.9678052795399205,False
14_25_s,15,14,0.9673641918451228,False
8_16_s,15,8,0.9671987561377382,False
8_27_s,15,8,0.9669270437194852,False
8_12_s,15,8,0.9666227135320355,False
6_29_s,15,6,0.9639903499385997,False
19_28_s,15,19,0.9637536692386989,False
4_15_s,15,4,0.9634994583763148,False
16_5_s,15,16,0.9613119469440329,False
12_31_s,15,12,0.9609993729371857,False
15_19_s,15,15,0.9911951591261882,True
15_20_s,15,15,0.9861574952590993,True
8_16_s,15,8,0.9752105401126144,False
13_3_s,15,13,0.9736578147534936,False
6_4_s,15,6,0.9718346454940621,False
14_22_s,15,14,0.9709966200585433,False
8_27_s,15,8,0.969193603055209,False
4_13_s,15,4,0.9645852016028188,False
16_5_s,15,16,0.9644813190259796,False
11_25_s,15,11,0.963058955154762,False
8_12_s,15,8,0.9617507434471074,False
6_29_s,15,6,0.9603071565462765,False
16_2_s,15,16,0.9573637637745217,False
14_25_s,15,14,0.9568531007674091,False
5_13_s,15,5,0.9564665902951393,False
6_13_s,15,6,0.9730838563929927,False
13_6_s,15,13,0.9660152402707011,False
12_15_s,15,12,0.9582409970022265,False
12_16_s,15,12,0.950789122813834,False
6_9_s,15,6,0.9461312813588193,False
5_8_s,15,5,0.9460426428440736,False
10_11_s,15,10,0.9352430799956298,False
11_9_s,15,11,0.9307187729933574,False
11_21_s,15,11,0.9233207496043822,False
12_28_s,15,12,0.9222560613575561,False
14_14_s,15,14,0.9140527907649062,False
12_17_s,15,12,0.911891002593667,False
15_14_s,15,15,0.9081610500336743,True
11_5_s,15,11,0.9059866190968702,False
5_17_s,15,5,0.8871451314201401,False
11_7_s,15,11,0.992119923333455,False
13_29_s,15,13,0.990142078586391,False
3_13_s,15,3,0.9806212768591127,False
8_19_s,15,8,0.9803891561368658,False
8_13_s,15,8,0.9793267607818588,False
8_14_s,15,8,0.9767343307238371,False
16_24_s,15,16,0.9749368447463714,False
12_4_s,15,12,0.972326868957582,False
8_5_s,15,8,0.9718414668021054,False
15_13_s,15,15,0.9702344912321108,True
11_30_s,15,11,0.9691514584547744,False
18_20_s,15,18,0.9686072873431658,False
13_17_s,15,13,0.9679149766186095,False
12_11_s,15,12,0.9678711183319855,False
12_34_s,15,12,0.9677430027399049,False
6_19_s,15,6,0.9932661882080875,False
7_9_s,15,7,0.9903282604406217,False
8_5_s,15,8,0.9861704005126318,False
12_18_s,15,12,0.9859969241550809,False
13_17_s,15,13,0.984947974063698,False
7_29_s,15,7,0.9842330291678166,False
16_27_s,15,16,0.9835916896112574,False
12_33_s,15,12,0.9828605081558127,False
15_11_s,15,15,0.981274298331758,True
8_13_s,15,8,0.9784405232952581,False
16_24_s,15,16,0.9752087739984817,False
17_2_s,15,17,0.9750217469758571,False
7_18_s,15,7,0.97422298145543,False
6_20_s,15,6,0.9733678731440956,False
7_12_s,15,7,0.9720399414813057,False
15_10_s,15,15,0.9885334839109662,True
15_11_s,15,15,0.9835037981347088,True
8_22_s,15,8,0.983134960551811,False
7_29_s,15,7,0.980164107042294,False
12_18_s,15,12,0.9796374285699573,False
16_24_s,15,16,0.9795540094318962,False
3_18_s,15,3,0.9778949906695906,False
18_28_s,15,18,0.9770340659014958,False
7_12_s,15,7,0.9759733987325258,False
8_5_s,15,8,0.9710397721358798,False
15_24_s,15,15,0.9702323383631741,True
11_29_s,15,11,0.9700401276198495,False
18_11_s,15,18,0.9684520220349175,False
12_33_s,15,12,0.9682475884159795,False
8_24_s,15,8,0.966776700572583,False
15_8_s,15,15,0.9904903151639062,True
14_3_s,15,14,0.9789423565144894,False
15_9_s,15,15,0.9770364651989203,True
15_7_s,15,15,0.9751571775157107,True
7_26_s,15,7,0.9707718911377192,False
18_18_s,15,18,0.9695081131757486,False
11_15_s,15,11,0.9683582952044654,False
4_18_s,15,4,0.9680440268032555,False
12_2_s,15,12,0.9648972835633005,False
3_25_s,15,3,0.9636454155116134,False
12_32_s,15,12,0.9620286355740802,False
18_22_s,15,18,0.9596355903769455,False
11_30_s,15,11,0.9591151309527072,False
11_17_s,15,11,0.9578830290046217,False
12_34_s,15,12,0.9571432263679955,False
15_5_s,15,15,0.9955792019424318,True
15_6_s,15,15,0.9913544436395039,True
3_22_s,15,3,0.9890742505322803,False
8_26_s,15,8,0.9877892771672034,False
7_20_s,15,7,0.9872263865558503,False
12_10_s,15,12,0.9856765814384666,False
16_6_s,15,16,0.9853743667232944,False
18_23_s,15,18,0.9852297559777685,False
20_11_s,15,20,0.9846782746074377,False
8_24_s,15,8,0.9794152124855796,False
3_23_s,15,3,0.9782617164752858,False
11_3_s,15,11,0.9756775511028841,False
18_24_s,15,18,0.9726018101846965,False
17_4_s,15,17,0.9717512015701468,False
6_1_s,15,6,0.9714511892145221,False
15_4_s,15,15,0.9955792019424318,True
15_6_s,15,15,0.9917512368451177,True
3_22_s,15,3,0.9910598473418144,False
8_26_s,15,8,0.9904403469703056,False
20_11_s,15,20,0.9876453949246127,False
16_6_s,15,16,0.9864489003316229,False
7_20_s,15,7,0.986374374366777,False
18_23_s,15,18,0.9836539281628205,False
12_10_s,15,12,0.9831966604137485,False
8_24_s,15,8,0.9802097808544233,False
3_23_s,15,3,0.9787377830481795,False
18_24_s,15,18,0.972448466455946,False
3_18_s,15,3,0.9724233433673953,False
11_3_s,15,11,0.9723669851646525,False
13_19_s,15,13,0.9713106316243265,False
15_5_s,15,15,0.9917512368451177,True
15_4_s,15,15,0.9913544436395039,True
3_22_s,15,3,0.9873385594180398,False
16_6_s,15,16,0.9864532133908428,False
8_26_s,15,8,0.984659187109691,False
8_24_s,15,8,0.9842601857939863,False
18_23_s,15,18,0.9831736447280165,False
7_20_s,15,7,0.9821949919713895,False
20_11_s,15,20,0.9809528001340508,False
12_10_s,15,12,0.979298106282757,False
7_12_s,15,7,0.9762837514396585,False
3_18_s,15,3,0.9759425647812296,False
6_1_s,15,6,0.9739352311762808,False
3_23_s,15,3,0.9728327251147969,False
18_28_s,15,18,0.9726073646099082,False
15_9_s,15,15,0.9948549549844161,True
12_2_s,15,12,0.9887478349973496,False
11_15_s,15,11,0.9841153823895817,False
3_25_s,15,3,0.9784989500717762,False
4_18_s,15,4,0.9756471376462713,False
11_30_s,15,11,0.9756253060055973,False
15_3_s,15,15,0.9751571775157107,True
15_13_s,15,15,0.9740248700086228,True
15_8_s,15,15,0.9687784526583407,True
11_13_s,15,11,0.9686525345865563,False
12_34_s,15,12,0.9679645101141876,False
9_11_s,15,9,0.9667487797961581,False
12_4_s,15,12,0.9662654261850527,False
11_17_s,15,11,0.9644407129948263,False
8_14_s,15,8,0.9643557642691591,False
15_3_s,15,15,0.9904903151639062,True
14_3_s,15,14,0.9811533811288282,False
18_18_s,15,18,0.976949077093955,False
15_9_s,15,15,0.9711970444582596,True
7_26_s,15,7,0.9710261326626629,False
15_7_s,15,15,0.9687784526583407,True
11_15_s,15,11,0.9624294148335534,False
18_22_s,15,18,0.9603071387613905,False
4_18_s,15,4,0.9600316498706896,False
12_2_s,15,12,0.9586791958731499,False
11_27_s,15,11,0.957940533362134,False
3_25_s,15,3,0.956009092081537,False
11_30_s,15,11,0.9548361037131596,False
12_32_s,15,12,0.9541569163850259,False
11_17_s,15,11,0.9539439818806936,False
15_7_s,15,15,0.9948549549844161,True
12_2_s,15,12,0.986591977773521,False
11_15_s,15,11,0.9865410665363616,False
3_25_s,15,3,0.9782847409980995,False
11_30_s,15,11,0.9780874835687133,False
15_3_s,15,15,0.9770364651989203,True
4_18_s,15,4,0.9761356477921616,False
15_13_s,15,15,0.9730273907037332,True
15_8_s,15,15,0.9711970444582596,True
14_3_s,15,14,0.9681939058289776,False
12_34_s,15,12,0.9677087331469852,False
7_26_s,15,7,0.9675090055468359,False
12_4_s,15,12,0.9652811648659141,False
9_11_s,15,9,0.964954712889816,False
11_13_s,15,11,0.964606071041262,False
19_17_s,16,19,0.9761721746249374,False
19_20_s,16,19,0.972897628286931,False
5_30_s,16,5,0.9714335656636993,False
2_10_s,16,2,0.9702974180516759,False
6_3_s,16,6,0.9668529388653961,False
3_1_s,16,3,0.9665120726511961,False
2_23_s,16,2,0.9650252056616401,False
2_9_s,16,2,0.9638912213341436,False
19_18_s,16,19,0.9631611410248517,False
8_3_s,16,8,0.9619614032240706,False
6_6_s,16,6,0.96191890727626,False
8_4_s,16,8,0.9606475883145408,False
19_19_s,16,19,0.9605657837869297,False
9_29_s,16,9,0.9605138258492498,False
14_17_s,16,14,0.958904472557232,False
8_8_s,16,8,0.9858897027670388,False
16_15_s,16,16,0.9849846287773735,True
6_18_s,16,6,0.9768867219007648,False
6_30_s,16,6,0.9766423962462646,False
6_17_s,16,6,0.9751931882041742,False
19_27_s,16,19,0.9725678185874094,False
6_25_s,16,6,0.9707678475087053,False
4_25_s,16,4,0.9691387738358711,False
3_16_s,16,3,0.9686526728620393,False
16_1_s,16,16,0.9665599503056966,True
14_26_s,16,14,0.9662906529151609,False
3_2_s,16,3,0.9657559466898081,False
17_7_s,16,17,0.9654761987006698,False
8_10_s,16,8,0.964966436695319,False
8_18_s,16,8,0.9627918687155474,False
14_21_s,16,14,0.9744449100676438,False
6_7_s,16,6,0.9637657020604028,False
6_5_s,16,6,0.9485819607411673,False
3_27_s,16,3,0.9458341624771951,False
6_21_s,16,6,0.9403490694614327,False
16_13_s,16,16,0.9397651256441685,True
1_17_s,16,1,0.9388645760260529,False
3_10_s,16,3,0.937538828600225,False
17_21_s,16,17,0.9353016010957758,False
2_14_s,16,2,0.9323528654001222,False
17_11_s,16,17,0.9311498157289892,False
17_14_s,16,17,0.9306292827476911,False
11_1_s,16,11,0.9280060590929,False
8_21_s,16,8,0.9270157756296702,False
17_9_s,16,17,0.9243759359579141,False
1_17_s,16,1,0.9459974884662582,False
6_7_s,16,6,0.9411213338034514,False
16_12_s,16,16,0.9397651256441685,True
14_21_s,16,14,0.9343741918452052,False
17_11_s,16,17,0.9318114791959025,False
12_13_s,16,12,0.928889876743642,False
3_10_s,16,3,0.9249379126443981,False
17_14_s,16,17,0.9239157626073029,False
2_14_s,16,2,0.9236673819417828,False
17_21_s,16,17,0.918815592013477,False
2_21_s,16,2,0.9185861472663172,False
3_27_s,16,3,0.9183010363097124,False
6_5_s,16,6,0.9175297071698139,False
5_4_s,16,5,0.9166491258675294,False
17_6_s,16,17,0.9164550775834024,False
19_11_s,16,19,0.9892261350491162,False
17_17_s,16,17,0.9888284860235945,False
8_18_s,16,8,0.9886989339559299,False
8_10_s,16,8,0.9860841425891325,False
4_21_s,16,4,0.9833955850350389,False
17_19_s,16,17,0.9818742048429177,False
7_13_s,16,7,0.980993332912983,False
11_23_s,16,11,0.9800398418176789,False
16_1_s,16,16,0.9771153065032016,True
4_23_s,16,4,0.9751414941002283,False
17_20_s,16,17,0.9739320189585245,False
19_5_s,16,19,0.9736971552808174,False
14_26_s,16,14,0.9736218835376428,False
3_19_s,16,3,0.9714909478510614,False
8_23_s,16,8,0.9711559928389566,False
16_11_s,16,16,0.9849846287773735,True
6_30_s,16,6,0.9808762959417069,False
19_27_s,16,19,0.9781170512459127,False
6_18_s,16,6,0.9746230520472633,False
8_8_s,16,8,0.972782353906529,False
6_17_s,16,6,0.9725584213531476,False
6_15_s,16,6,0.972353703400531,False
14_26_s,16,14,0.9706287613061667,False
4_25_s,16,4,0.9698468209139729,False
3_16_s,16,3,0.9674586322568817,False
16_1_s,16,16,0.9663744657520373,True
2_15_s,16,2,0.9640809720795307,False
2_20_s,16,2,0.9616819468376236,False
8_18_s,16,8,0.9608200649087532,False
17_27_s,16,17,0.9605360452999526,False
6_12_s,16,6,0.968167920657005,False
6_28_s,16,6,0.965009353059512,False
2_17_s,16,2,0.9626931423784947,False
4_28_s,16,4,0.9624206633774169,False
6_14_s,16,6,0.9608871345799058,False
2_22_s,16,2,0.9592899524131985,False
2_27_s,16,2,0.9582418958777821,False
15_1_s,16,15,0.9544152975304606,False
2_7_s,16,2,0.953461714642718,False
3_9_s,16,3,0.952569498076131,False
3_20_s,16,3,0.9517869360544826,False
19_1_s,16,19,0.9499543751720495,False
17_23_s,16,17,0.9497311282927167,False
2_6_s,16,2,0.9487420614367879,False
5_10_s,16,5,0.9486566519499172,False
10_14_s,16,10,0.9899579006718082,False
10_16_s,16,10,0.9854668612112251,False
13_9_s,16,13,0.9842690132023442,False
10_12_s,16,10,0.9760478695954569,False
8_19_s,16,8,0.9748638287892042,False
12_12_s,16,12,0.9722592173537837,False
6_26_s,16,6,0.9716845737237424,False
14_25_s,16,14,0.9701414595617897,False
8_13_s,16,8,0.9692561373335054,False
